weather_id,airport_id,date_time,temperature,precipitation,wind_speed,visibility,conditions
2172,23,7/12/2023 3:57,20.32,1.41,23.33,3.35,Thunderstorm
2173,1,1/4/2023 14:54,7.23,3.84,4.08,7.39,Snowy
2174,47,1/1/2023 14:09,21.76,4.02,16.29,8.58,Rainy
2175,3,9/12/2023 19:31,30.69,0.99,45.18,2.49,Clear
2176,49,11/27/2023 18:08,4.74,2.97,24.01,6.49,Clear
2177,18,11/28/2023 2:47,-6.04,4.67,8.81,2.65,Snowy
2178,48,12/18/2023 9:50,34.91,3.71,8.41,5.2,Thunderstorm
2179,41,4/19/2023 17:05,10.97,3.57,15.02,9.99,Snowy
2180,47,11/18/2023 13:24,-2.71,2.31,4.78,5.03,Cloudy
2181,17,2/17/2023 15:28,8.01,3.19,38.09,1.15,Snowy
2182,34,12/27/2023 3:57,-2.62,3.36,46.66,2.96,Thunderstorm
2183,30,7/2/2023 4:55,9.11,4.79,48.23,6.6,Thunderstorm
2184,18,2/18/2023 16:59,29.72,3.47,33.24,1.07,Thunderstorm
2185,8,2/8/2023 12:00,13.21,0.08,43.26,7.8,Clear
2186,17,10/19/2023 20:08,3.17,3.85,16.01,4.22,Clear
2187,43,1/17/2023 4:02,-4.58,0.44,36.21,8.7,Cloudy
2188,41,6/8/2023 3:01,16.13,2.2,12.76,5.03,Clear
2189,43,10/5/2023 5:13,22.26,4.28,10.95,0.85,Clear
2190,36,12/23/2023 15:25,-3,3.51,18.3,9.17,Cloudy
2191,9,6/16/2023 11:23,26.51,4.53,29.23,0.19,Cloudy
2192,39,3/11/2023 10:54,-1,2.31,19.14,5.12,Cloudy
2193,43,3/27/2023 23:22,18.41,2.39,18.67,8.84,Snowy
2194,28,5/23/2023 4:41,18.79,4.4,2.44,9.13,Snowy
2195,46,9/24/2023 11:06,15.22,4.67,16.99,5.61,Cloudy
2196,45,12/2/2023 12:54,27.07,2.87,22.2,5.59,Thunderstorm
2197,40,5/17/2023 15:31,6.69,2.02,38.24,9.6,Thunderstorm
2198,49,11/26/2023 11:47,20.66,1.51,27.94,8.3,Cloudy
2199,40,6/3/2023 17:46,26.81,3.22,24.27,3.31,Clear
2200,45,6/27/2023 3:52,-8.43,2.53,22.94,7.24,Snowy
2201,6,12/5/2023 20:47,18.58,1.73,18.16,7.51,Clear
2202,39,9/18/2023 5:20,1.71,2.8,4.73,7.72,Clear
2203,30,3/13/2023 20:27,33.27,1.11,31.32,1.48,Cloudy
2204,15,7/20/2023 21:49,12.21,3.98,15.93,7.1,Cloudy
2205,49,8/22/2023 0:38,38.27,3.89,25.94,3.46,Thunderstorm
2206,50,1/5/2023 14:40,3.64,2.84,26.62,3.77,Cloudy
2207,26,3/15/2023 9:59,27.1,2.7,19.01,0.55,Cloudy
2208,30,1/24/2023 19:06,26.43,3.35,49.97,0.87,Cloudy
2209,37,12/18/2023 13:41,20.89,0.7,2.27,5.05,Rainy
2210,24,5/4/2023 23:54,37.77,0.37,15.24,2.08,Rainy
2211,19,2/3/2023 15:15,34.97,3.81,9.52,7.99,Snowy
2212,25,10/4/2023 16:34,6.87,3.55,47.7,3.93,Snowy
2213,13,9/8/2023 22:00,-9.16,0.27,10.26,9.86,Clear
2214,40,4/3/2023 22:17,33.14,3.92,44.32,7.11,Rainy
2215,12,6/11/2023 1:22,-1.92,0.73,44.46,7.21,Rainy
2216,29,7/6/2023 9:49,3.52,1.17,4.51,9.46,Snowy
2217,13,5/15/2023 11:10,4.5,3.74,10.48,4.25,Rainy
2218,22,12/12/2023 6:29,0.36,0.35,19.2,3.59,Cloudy
2219,43,11/25/2023 22:06,7.16,0.27,33.1,7.65,Rainy
2220,42,7/12/2023 17:44,-6.77,0.56,13.3,0.8,Clear
2221,49,3/27/2023 8:26,38.12,3.67,19.58,0.41,Rainy
2222,10,9/17/2023 6:18,3.37,0.3,38.05,5.68,Rainy
2223,32,4/23/2023 21:18,9.8,3.89,17.82,2.68,Thunderstorm
2224,26,10/12/2023 1:54,15.17,0.77,11.72,7.45,Thunderstorm
2225,38,1/9/2023 1:38,5.87,0.46,33.74,9.41,Thunderstorm
2226,42,6/18/2023 7:23,-7.44,2.3,31.53,6.29,Cloudy
2227,28,1/13/2023 8:43,26.45,3.48,12.52,4.23,Clear
2228,4,11/4/2023 13:19,13.12,4.28,5.98,4.6,Clear
2229,45,11/6/2023 15:53,38.31,4.67,22.07,3.53,Thunderstorm
2230,50,10/26/2023 16:14,19.03,3.48,40.72,6.73,Rainy
2231,9,1/6/2023 5:43,36.36,2.81,33.47,6.17,Clear
2232,34,8/19/2023 6:49,15.92,2.21,15.93,8.66,Thunderstorm
2233,5,9/25/2023 6:50,31.22,4.94,27.4,5.31,Clear
2234,5,7/5/2023 3:00,-7.85,3.63,45.43,9.76,Cloudy
2235,33,11/6/2023 18:50,13.74,3.13,43.06,1.87,Thunderstorm
2236,9,10/11/2023 21:56,24.67,1.41,21.93,0.46,Cloudy
2237,10,5/10/2023 12:56,-2.43,4.74,15.3,8.44,Thunderstorm
2238,39,3/30/2023 15:03,24.81,1.33,38.67,1.81,Clear
2239,9,7/23/2023 4:35,-0.38,3.71,17.95,8.19,Snowy
2240,3,12/26/2023 4:45,10.14,4.68,13.8,2.02,Thunderstorm
2241,49,5/11/2023 1:10,36.41,1.69,43.54,5.72,Thunderstorm
2242,16,5/6/2023 19:46,20.2,2.48,17.37,7.56,Snowy
2243,12,11/25/2023 11:15,33.64,3.49,35.8,7.46,Clear
2244,25,6/23/2023 13:29,36.5,4.71,41.06,2.7,Cloudy
2245,46,9/14/2023 9:51,-1.01,1.35,41.68,5.34,Cloudy
2246,17,11/23/2023 8:56,35.17,1.96,20.5,6.99,Clear
2247,43,4/23/2023 7:36,1.28,1.23,21.99,7.73,Snowy
2248,24,6/10/2023 13:19,1.68,3.59,39.86,3.02,Clear
2249,34,7/24/2023 8:17,-0.69,2.79,39.4,1.49,Clear
2250,36,4/7/2023 5:20,27.86,3.62,26.55,9.64,Rainy
2251,47,4/24/2023 16:04,-8.51,0.48,39.93,8.38,Snowy
2252,41,3/25/2023 16:25,7.4,4.23,36.7,3.24,Clear
2253,36,10/17/2023 7:58,14.61,4.46,23.23,2.69,Clear
2254,28,10/10/2023 17:55,30.2,4.2,36.9,9.86,Cloudy
2255,36,11/1/2023 15:52,4.42,3.69,47.23,6.39,Rainy
2256,49,6/6/2023 23:02,24.93,2.63,41.61,8.31,Snowy
2257,3,11/1/2023 12:07,24.6,3.44,8.11,0.16,Cloudy
2258,45,11/26/2023 7:25,-7.68,2.66,9.29,0.61,Rainy
2259,40,11/7/2023 0:45,5.4,1.83,32.57,9.78,Thunderstorm
2260,12,5/15/2023 1:22,31.2,1.28,29.64,0.42,Snowy
2261,21,10/15/2023 8:27,39.46,1.81,13.5,7.23,Rainy
2262,39,2/16/2023 6:43,7.43,4.81,3.68,8.74,Cloudy
2263,36,12/22/2023 20:35,35.21,4.27,7.74,5.96,Rainy
2264,29,12/1/2023 12:27,5.23,0.52,31.86,8.39,Clear
2265,42,11/15/2023 13:20,19.62,2.5,12.61,0.53,Clear
2266,15,5/31/2023 4:32,35.81,4.09,16.9,6.3,Snowy
2267,26,1/27/2023 5:30,8.52,2.82,44.05,0.12,Thunderstorm
2268,13,11/30/2023 20:23,32.11,0.45,43.49,1.13,Cloudy
2269,16,5/7/2023 9:27,-8.4,0.41,28.51,8.36,Rainy
2270,39,4/5/2023 4:20,14,2.32,15.03,6.55,Thunderstorm
2271,33,11/9/2023 7:17,11.8,2.35,14.29,7.29,Snowy
2272,36,7/11/2023 11:25,32.92,2.87,16.44,0.51,Rainy
2273,36,7/30/2023 22:56,5.78,1.5,37.5,7.57,Cloudy
2274,1,10/27/2023 12:31,22.05,2.97,17.13,0.65,Rainy
2275,31,1/5/2023 16:01,33.72,3.06,24.63,2.69,Clear
2276,30,4/2/2023 7:24,21.93,1.39,30.38,5.42,Thunderstorm
2277,4,9/28/2023 3:51,17.59,3.52,48.75,5.87,Rainy
2278,34,1/23/2023 9:35,7.39,0.88,24.7,4.01,Thunderstorm
2279,5,8/30/2023 0:12,14.05,3.78,45.68,2.49,Thunderstorm
2280,32,7/15/2023 17:24,9.17,1.53,38.44,8.83,Rainy
2281,18,12/22/2023 18:45,5.89,4.27,48.77,7.66,Snowy
2282,2,2/15/2023 21:29,-3.51,1.79,48.64,4.31,Clear
2283,35,3/27/2023 19:22,10.85,3.58,49.28,6.95,Thunderstorm
2284,16,10/9/2023 17:07,32.55,3.12,43.68,2.37,Snowy
2285,10,12/13/2023 5:21,28.21,0.99,26.84,3.19,Clear
2286,41,5/11/2023 13:49,16.95,3.11,6.88,6.71,Clear
2287,34,12/16/2023 20:54,18.37,3.35,20.02,2.21,Snowy
2288,17,1/21/2023 19:00,-5.36,3.92,24.25,5.92,Clear
2289,46,6/18/2023 1:18,-4.88,2.11,22.84,8.58,Snowy
2290,2,11/11/2023 11:47,38.72,0.72,27.77,0.27,Clear
2291,14,6/26/2023 4:21,31.37,1.45,4.66,7.22,Thunderstorm
2292,46,8/2/2023 9:01,3.93,0.01,13.35,8.55,Thunderstorm
2293,18,3/26/2023 7:05,4.13,3.77,3.13,7.04,Rainy
2294,29,10/11/2023 7:18,34.57,0.35,38.69,8.99,Rainy
2295,46,3/30/2023 13:24,11.93,0.18,47.06,5.36,Snowy
2296,10,1/23/2023 21:15,19.87,3.7,29.84,0.11,Snowy
2297,36,11/7/2023 8:01,-6.46,0.91,45.85,4.61,Cloudy
2298,7,4/10/2023 7:10,25.11,0.97,4.88,0.4,Thunderstorm
2299,45,1/14/2023 20:18,31.25,3.86,1.16,7.1,Snowy
2300,12,8/4/2023 23:24,39.75,2.38,5.58,8.14,Snowy
2301,36,8/27/2023 13:59,24.93,1.26,28.58,1.71,Cloudy
2302,18,4/22/2023 17:25,8.56,2.28,14.15,7.83,Thunderstorm
2303,4,11/14/2023 17:50,-4.1,1.24,40.95,7.63,Thunderstorm
2304,1,6/18/2023 15:07,-5.81,0.64,41.34,6.26,Clear
2305,22,7/28/2023 20:55,21,2.77,41.1,7.93,Clear
2306,15,10/7/2023 12:27,25.27,3.36,46.91,6.39,Cloudy
2307,19,5/10/2023 6:36,27.53,2.01,48.15,4.72,Clear
2308,49,8/7/2023 6:45,-3.31,0.25,20.67,8.19,Clear
2309,8,2/9/2023 8:51,29.15,4.48,29.14,2.43,Clear
2310,37,3/15/2023 19:57,23.7,4.74,3.85,4.32,Snowy
2311,16,9/26/2023 8:00,11.98,2.16,9.58,7.84,Snowy
2312,3,1/9/2023 19:28,30.81,0.56,1.98,0.19,Clear
2313,1,2/20/2023 14:59,-6.38,4.91,43.67,1.21,Cloudy
2314,44,4/7/2023 20:26,29.87,3.62,36.45,4.56,Snowy
2315,2,11/2/2023 6:55,34.2,1.15,13.61,3.53,Cloudy
2316,46,5/12/2023 14:40,35.35,3.23,17.96,5.53,Snowy
2317,24,5/11/2023 15:13,-5.91,4.33,19.94,5.45,Thunderstorm
2318,43,6/7/2023 0:33,14.33,0.84,12.8,5.5,Cloudy
2319,43,10/2/2023 18:42,26.96,3.95,46.97,0.41,Clear
2320,41,2/9/2023 0:56,36.47,3.91,13.63,5.84,Snowy
2321,22,9/22/2023 17:59,31.79,3.78,20.67,5.81,Snowy
2322,31,6/23/2023 0:20,38.91,0.15,43.35,8.08,Clear
2323,17,4/4/2023 22:32,3.33,4.49,3.08,3.05,Cloudy
2324,6,3/29/2023 8:48,4.11,1.67,21.02,2.17,Cloudy
2325,41,12/4/2023 23:10,7.84,0.15,32.17,8.49,Thunderstorm
2326,24,6/2/2023 21:05,21.03,3.09,22.47,1.36,Snowy
2327,28,12/12/2023 13:53,27.63,0.36,11.35,4.29,Snowy
2328,44,12/14/2023 7:36,18.11,4.33,26.71,2.78,Rainy
2329,8,12/30/2023 6:37,10.09,0.42,20.72,0.82,Cloudy
2330,35,7/15/2023 3:57,32.9,4.91,19.21,3.18,Cloudy
2331,26,5/19/2023 1:35,-3.54,3.11,10.75,4.56,Cloudy
2332,25,4/26/2023 23:25,32.24,4.61,46.41,7.06,Clear
2333,46,7/3/2023 22:30,16.29,0.06,8.87,5.03,Thunderstorm
2334,12,4/8/2023 6:29,33.78,3.5,4.09,1.52,Clear
2335,28,12/3/2023 4:29,30.24,1.51,30.73,2.02,Thunderstorm
2336,9,4/6/2023 6:03,6.2,0.25,2.17,5.03,Thunderstorm
2337,36,8/12/2023 0:05,34.11,1.89,39.48,9.27,Cloudy
2338,28,3/14/2023 14:29,36.28,4.03,35.86,1.65,Rainy
2339,45,6/4/2023 11:08,19.64,4.27,18.81,3.58,Rainy
2340,6,12/14/2023 3:31,-9.83,2.33,24.87,0.59,Rainy
2341,24,3/14/2023 18:58,-0.8,1.43,21.71,0.74,Rainy
2342,36,12/11/2023 20:42,5.61,4.1,38.72,9.9,Cloudy
2343,20,10/11/2023 18:40,34.98,1.69,39.76,1.53,Clear
2344,3,9/11/2023 12:27,20.66,2.57,27.47,8.85,Thunderstorm
2345,50,6/19/2023 13:51,-5.89,2.99,20.47,0.64,Rainy
2346,4,1/9/2023 5:01,6.09,0.12,28.98,8.15,Rainy
2347,36,8/9/2023 4:57,-1.01,0.92,23.5,0.96,Thunderstorm
2348,36,5/10/2023 10:09,6.45,2.76,22.98,7.31,Snowy
2349,23,9/17/2023 7:52,36,1.02,33.86,5.4,Clear
2350,31,1/11/2023 13:34,32.4,4.75,42.56,0.45,Snowy
2351,31,8/27/2023 14:12,3.75,0.99,41.48,0.68,Rainy
2352,6,8/29/2023 5:37,10.45,3.46,27.22,5.56,Cloudy
2353,31,10/3/2023 4:05,11.43,2.72,23.9,2.08,Clear
2354,41,9/29/2023 1:35,-9.79,1.66,11.18,0.54,Rainy
2355,33,7/28/2023 2:12,10.03,0.96,48.33,3.11,Snowy
2356,26,2/23/2023 5:26,27.61,1.63,41.42,3.61,Thunderstorm
2357,20,12/27/2023 14:49,36.6,4.3,48.74,2.16,Rainy
2358,46,5/9/2023 19:17,-7.94,1.43,23.13,6.88,Snowy
2359,31,3/28/2023 19:08,20.81,3.04,42.95,3.01,Thunderstorm
2360,24,3/24/2023 11:59,1.67,0.84,39.97,7.71,Rainy
2361,37,1/22/2023 6:23,-9.78,3.31,31.43,0.42,Rainy
2362,39,8/9/2023 20:24,25.47,0.06,49.93,5.66,Thunderstorm
2363,44,12/6/2023 6:01,6.11,0.07,28.26,4,Clear
2364,29,1/10/2023 22:05,1.74,4.03,32.48,0.79,Thunderstorm
2365,13,3/22/2023 13:54,-3.37,2.01,0.83,2.83,Snowy
2366,5,9/28/2023 9:32,34.25,3.28,3.65,4.65,Snowy
2367,41,1/26/2023 15:03,29.59,3.68,38.35,7.16,Snowy
2368,22,12/30/2023 4:03,21.83,1.83,23.6,8.86,Snowy
2369,9,10/4/2023 4:31,13.66,3.12,30.06,5.88,Thunderstorm
2370,4,5/21/2023 5:25,10.23,1.72,26.6,4.36,Rainy
2371,48,3/31/2023 7:50,13.15,0.55,49.48,7.09,Cloudy
2372,30,10/2/2023 19:05,18.63,2.07,48.15,7.26,Clear
2373,26,7/14/2023 7:30,30.24,0.95,44.99,3.59,Cloudy
2374,44,1/29/2023 6:48,10.69,0.31,33.25,4.88,Clear
2375,50,8/11/2023 12:31,22.17,1.28,22.31,5.54,Cloudy
2376,2,12/20/2023 17:26,35.54,1.29,48.08,6.33,Thunderstorm
2377,25,7/17/2023 19:30,-4.82,1.54,3.55,8.71,Snowy
2378,24,11/25/2023 9:23,-9.44,1.64,44.28,7.79,Cloudy
2379,13,12/24/2023 17:36,6.71,1.91,45.21,0.34,Snowy
2380,36,2/26/2023 5:29,7.07,2.46,28.91,1.25,Cloudy
2381,40,5/18/2023 4:39,6.78,0.82,40.61,1.52,Rainy
2382,2,12/8/2023 21:23,16.08,1.48,42.79,8.75,Cloudy
2383,27,12/22/2023 4:29,-4.44,4.32,10.94,6.67,Rainy
2384,20,10/23/2023 1:09,-2.52,2.18,4.25,5.19,Cloudy
2385,39,5/17/2023 0:24,8.66,1.77,3,5.7,Rainy
2386,26,6/17/2023 15:47,-8.56,3.83,1.28,8.52,Snowy
2387,29,3/19/2023 9:17,2.37,3.15,26.74,0.39,Clear
2388,3,7/9/2023 14:50,-5.14,1.38,6.48,8.11,Thunderstorm
2389,18,8/29/2023 16:54,6.51,0.7,49.83,7.6,Snowy
2390,32,11/21/2023 6:56,7.29,3.71,24.03,8.38,Cloudy
2391,24,6/30/2023 1:52,-1.42,3.36,17.96,4.12,Cloudy
2392,49,12/24/2023 21:06,37.94,1.82,27.99,0.73,Rainy
2393,19,2/18/2023 11:47,1.5,0.22,41.11,4.42,Thunderstorm
2394,37,10/8/2023 0:22,33.9,2.75,36.14,1.19,Cloudy
2395,22,12/23/2023 23:12,18.6,0.47,8.34,8.53,Snowy
2396,15,8/27/2023 8:08,23.18,3.99,0.92,6.77,Clear
2397,28,3/12/2023 3:43,30.46,4.48,22.62,6.92,Rainy
2398,42,7/5/2023 10:59,7.27,4.57,25.28,3.7,Snowy
2399,49,6/20/2023 6:45,6.38,4.41,18.29,4.06,Cloudy
2400,9,4/19/2023 2:31,30.67,3.91,35.32,0.01,Rainy
2401,50,10/17/2023 4:43,7.19,1.08,38.21,9.79,Cloudy
2402,50,3/2/2023 2:05,-3.44,2.86,37.03,8.34,Rainy
2403,35,6/26/2023 20:21,33.28,2.79,26.86,5.37,Cloudy
2404,12,12/27/2023 0:01,25.84,1.7,0.99,6.91,Thunderstorm
2405,11,2/26/2023 23:45,12.34,2.78,19.35,2.01,Rainy
2406,17,1/22/2023 22:36,39.31,0.28,41.15,6.04,Clear
2407,2,6/10/2023 16:43,0.68,3.9,20.73,8.58,Rainy
2408,14,4/4/2023 7:10,-3.84,4.37,29.42,5.61,Clear
2409,31,7/28/2023 12:33,23.43,4.23,30.28,1.56,Snowy
2410,28,12/20/2023 21:02,30.12,2.27,11.89,3.4,Cloudy
2411,18,7/12/2023 5:02,36.97,4.77,48.4,9.25,Thunderstorm
2412,34,9/29/2023 14:34,-9.55,0.01,47.89,1.11,Rainy
2413,40,8/31/2023 20:21,18.36,3.76,17.07,4.26,Snowy
2414,34,9/14/2023 22:21,4.47,4.25,28.07,1.2,Cloudy
2415,9,4/10/2023 11:09,23.73,3.39,48.95,9.71,Thunderstorm
2416,36,9/22/2023 20:17,37.34,1.05,23.52,5.02,Cloudy
2417,15,10/13/2023 11:46,16.83,2.29,1.09,9.19,Snowy
2418,32,2/24/2023 8:08,-8.23,4.72,21.04,4.15,Cloudy
2419,43,2/27/2023 15:19,32.07,4.24,19.73,3.83,Thunderstorm
2420,2,6/6/2023 1:42,-6.31,4.66,31.26,0.01,Snowy
2421,20,11/14/2023 21:42,-0.55,1.64,17.55,4.76,Snowy
2422,28,12/15/2023 1:26,39.14,0.21,3.86,4.56,Clear
2423,11,11/19/2023 21:24,22.94,1.65,31.74,7.68,Snowy
2424,46,10/12/2023 6:07,9.27,0.86,2.37,0.93,Clear
2425,12,11/1/2023 20:59,6.43,3.85,23.41,3.96,Clear
2426,48,8/29/2023 16:34,1.33,0.82,44.48,3.1,Rainy
2427,31,3/8/2023 5:22,15.86,0.48,16.61,3.13,Clear
2428,24,10/30/2023 4:32,-2.2,4.97,17.58,0.72,Rainy
2429,42,11/25/2023 0:55,36.21,4.57,21.6,4.01,Snowy
2430,35,4/26/2023 0:42,38.28,2.5,40.56,6.44,Rainy
2431,1,10/15/2023 1:20,-4.24,4.06,7.52,6.94,Clear
2432,40,11/14/2023 13:58,35.14,3.34,31.56,7.42,Snowy
2433,22,9/24/2023 0:26,27.21,2.64,12.34,6,Cloudy
2434,17,5/16/2023 11:24,3.82,5,9.35,7.88,Snowy
2435,32,5/26/2023 10:12,-0.13,1.33,44.05,2.49,Cloudy
2436,6,3/1/2023 21:03,21.15,3.24,37.85,5.56,Snowy
2437,23,4/21/2023 12:50,-8.58,2.32,11.39,0.19,Cloudy
2438,19,4/19/2023 15:48,-8.54,0.52,49.42,3.45,Clear
2439,14,3/19/2023 0:48,-1.26,2.95,9.26,4.63,Thunderstorm
2440,1,10/14/2023 0:05,9.46,0.4,24.14,6.13,Clear
2441,26,3/7/2023 3:48,-7.6,1.46,39.59,4.41,Thunderstorm
2442,33,5/20/2023 5:54,35.27,3.14,18.38,7.04,Snowy
2443,49,5/29/2023 22:47,0.94,1.91,34.16,7.07,Thunderstorm
2444,47,3/19/2023 11:11,1,3.15,16.8,2.34,Rainy
2445,40,2/8/2023 13:32,-8.63,2.48,48.76,0.54,Clear
2446,26,10/7/2023 20:34,25.57,3.86,22.8,3.61,Clear
2447,18,9/17/2023 4:11,11.04,0.52,0.78,6.48,Thunderstorm
2448,17,10/27/2023 10:36,4.36,3.98,10.53,3.91,Thunderstorm
2449,13,8/18/2023 5:19,26.12,3.58,44.85,6.7,Snowy
2450,19,7/27/2023 11:24,12.88,3.32,24.13,8.44,Rainy
2451,44,2/23/2023 12:11,-6.24,1.53,11.95,1.52,Cloudy
2452,50,11/26/2023 16:13,24.6,4.79,48.45,9.66,Snowy
2453,20,7/23/2023 15:12,31.42,4.26,4.46,1.72,Cloudy
2454,19,4/21/2023 11:24,0.34,2.02,48.08,9.24,Snowy
2455,28,10/28/2023 7:15,35.02,1.45,24.97,4.63,Cloudy
2456,41,6/11/2023 15:23,1.68,3.99,11.16,3.38,Rainy
2457,18,8/18/2023 20:42,5.42,4.96,9.75,4.15,Clear
2458,50,1/20/2023 5:49,-4.68,2.04,17.37,1.41,Clear
2459,27,9/4/2023 11:19,-4.73,0.76,5.91,7.33,Thunderstorm
2460,23,3/8/2023 13:28,11.31,1.12,17.34,0.32,Thunderstorm
2461,33,1/1/2023 2:57,10.15,4.89,49.58,7.58,Clear
2462,33,10/3/2023 5:27,30.78,3.37,33.8,6.84,Clear
2463,32,1/8/2023 17:35,36.47,3.94,33.97,5.13,Cloudy
2464,22,11/12/2023 2:50,0.83,0.34,8.67,9.19,Snowy
2465,24,8/30/2023 2:57,19.93,0.83,28.89,4.6,Cloudy
2466,16,7/24/2023 16:17,24.51,3.61,49.15,2,Snowy
2467,44,11/3/2023 10:32,34.76,2.02,23.3,6.27,Thunderstorm
2468,12,7/9/2023 19:13,4.64,0.06,16.49,3.9,Cloudy
2469,30,10/6/2023 11:51,23.24,0.01,29.38,0.22,Snowy
2470,1,12/15/2023 20:07,5.9,2.72,11.46,5.34,Cloudy
2471,41,1/24/2023 23:07,11.15,0.65,17.38,9.15,Thunderstorm
2472,9,11/17/2023 17:48,26.87,4.15,21.66,7.7,Cloudy
2473,32,6/15/2023 7:34,-4.82,1.51,33.73,7.69,Cloudy
2474,26,12/3/2023 23:34,1.03,4.03,7.81,2.71,Rainy
2475,1,10/27/2023 4:46,12.17,3.4,25.41,9.28,Thunderstorm
2476,9,4/9/2023 15:27,29.35,2.92,12.63,1.59,Clear
2477,16,11/8/2023 18:28,19.05,0.69,11.47,0.72,Rainy
2478,50,9/19/2023 20:43,2.45,4.24,8.37,1.29,Thunderstorm
2479,7,7/19/2023 21:38,24.47,1.93,48.84,0.1,Thunderstorm
2480,39,12/4/2023 6:49,4.6,0.55,2.54,3.99,Cloudy
2481,9,5/3/2023 2:33,37.53,1.48,8.94,3.12,Thunderstorm
2482,47,10/24/2023 9:11,4.18,4.06,11.25,2.05,Rainy
2483,11,4/29/2023 12:19,33.46,3.02,44.92,7.88,Snowy
2484,39,6/20/2023 13:19,22.23,1.08,35.13,6.55,Thunderstorm
2485,27,9/16/2023 17:56,38.06,3.54,3.05,3.41,Cloudy
2486,21,5/31/2023 3:49,22.71,0.31,39.59,6.4,Clear
2487,3,8/2/2023 16:29,28.76,3.36,37.46,9.58,Cloudy
2488,20,4/25/2023 5:40,-1.13,4.58,4.77,1.04,Rainy
2489,19,9/22/2023 23:44,4.7,0.79,40.59,0.31,Clear
2490,6,11/3/2023 9:26,38.47,2.76,18.18,4.39,Thunderstorm
2491,19,2/25/2023 23:00,33.94,1.3,2.05,7.62,Clear
2492,34,2/10/2023 15:15,-7.62,0.22,20.02,4.65,Thunderstorm
2493,24,11/30/2023 18:09,18.28,0.37,24.99,5.37,Rainy
2494,32,9/23/2023 15:37,20.75,3.94,22.49,6.2,Cloudy
2495,47,4/29/2023 3:40,31.21,2.89,26.67,4.58,Thunderstorm
2496,46,2/15/2023 18:21,18.02,0,46.6,1.45,Thunderstorm
2497,22,6/20/2023 4:18,1.5,3.59,40.6,3.2,Snowy
2498,18,7/22/2023 10:20,35.71,1.74,42.82,0.03,Rainy
2499,10,10/20/2023 9:03,19.11,1.42,25.12,9.41,Thunderstorm
2500,33,5/19/2023 12:34,9.45,4.1,13.59,7.88,Clear
2501,12,10/1/2023 18:03,15.33,4.14,16.62,2.5,Cloudy
2502,25,3/13/2023 11:08,2.34,4.19,14.5,7.41,Cloudy
2503,2,9/14/2023 8:00,26.69,4.15,32.8,9.51,Rainy
2504,50,9/3/2023 19:07,38.14,4.44,45.46,9.8,Rainy
2505,26,9/9/2023 17:00,-7.42,2.6,4.52,4.33,Clear
2506,30,1/29/2023 9:34,34.62,4.51,4.47,5.69,Thunderstorm
2507,30,9/26/2023 7:53,30.42,0.15,49.79,4.36,Rainy
2508,21,10/9/2023 1:08,33.37,3.64,23.6,2.87,Thunderstorm
2509,27,2/1/2023 10:01,20.78,4.53,31.89,8.34,Cloudy
2510,43,5/16/2023 9:00,0.27,4.22,10.87,8.03,Thunderstorm
2511,12,9/24/2023 23:34,32.2,2.39,21.22,7.24,Rainy
2512,39,4/26/2023 22:59,27.1,3.78,43.41,0.17,Clear
2513,29,9/5/2023 15:56,-7.57,2.3,3.26,1.18,Cloudy
2514,16,12/10/2023 13:17,33.82,0.49,7.08,9.35,Rainy
2515,26,3/3/2023 4:07,2.34,4.14,18.17,7.92,Cloudy
2516,18,7/16/2023 19:28,37.35,3.09,0.13,4,Thunderstorm
2517,15,5/31/2023 21:28,-8.35,3.1,16.21,5.81,Snowy
2518,31,3/7/2023 20:50,7.93,1.04,9.45,3.86,Rainy
2519,6,5/2/2023 13:45,0.8,4.21,22.77,6.44,Rainy
2520,26,4/27/2023 12:00,-9.76,4.91,13.38,8.81,Snowy
2521,4,11/8/2023 18:08,15.34,3.55,24.69,6.07,Rainy
2522,41,7/1/2023 19:40,1.06,4.64,4.75,8.67,Rainy
2523,42,4/1/2023 3:48,15.39,0.85,25.7,8.01,Cloudy
2524,42,1/11/2023 16:57,-1.76,0.71,35.27,5.52,Clear
2525,24,1/23/2023 18:11,34.53,3.85,8.96,8,Cloudy
2526,18,8/9/2023 13:44,31.14,4.08,30.28,9.4,Rainy
2527,3,1/2/2023 0:23,39.54,2.46,31.38,1.51,Cloudy
2528,47,4/11/2023 18:39,26.35,3.82,28.85,6.65,Thunderstorm
2529,42,10/22/2023 2:42,6.79,3.29,37.32,8.19,Clear
2530,3,3/1/2023 19:26,-0.87,3.48,29.45,4.75,Snowy
2531,8,9/14/2023 3:55,30.41,4.7,14.42,8.68,Thunderstorm
2532,47,12/22/2023 17:28,8.25,1.78,18.11,0.75,Thunderstorm
2533,30,6/3/2023 23:41,-2.62,3.44,6.13,5.36,Thunderstorm
2534,26,5/21/2023 20:29,33.15,2.17,26.35,7,Rainy
2535,33,4/9/2023 11:06,34.28,1.44,44.2,9.38,Rainy
2536,17,12/10/2023 1:51,39.63,1.05,33.59,1.46,Cloudy
2537,18,5/31/2023 16:34,30.13,2.83,19.1,9.3,Rainy
2538,17,2/17/2023 3:22,-8.26,3.37,41.8,2.91,Clear
2539,39,4/8/2023 11:55,17.38,4.69,34.95,8.81,Cloudy
2540,50,10/3/2023 18:30,16.17,1.07,23.25,4.22,Thunderstorm
