flight_id,airline_id,route_id,flight_number,scheduled_departure_date,scheduled_departure_time,scheduled_arrival_date,scheduled_arrival_time,actual_departure_date,actual_departure_time,actual_arrival_date,actual_arrival_time,scheduled_journey_time,actual_journey_time,flight_status,delay_minutes,delay_reasons,cancellation_reason
3445,10,268,G47004,4-Dec-23,12:29:00,4-Dec-23,13:14:00,4-Dec-23,12:29:00,4-Dec-23,13:14:00,45,45,On Time,0,,
3446,15,36,UL677,26-Feb-23,13:13:00,26-Feb-23,17:29:00,26-Feb-23,13:13:00,26-Feb-23,17:29:00,256,256,On Time,0,,
3447,4,28,WN3496,25-Nov-23,5:26:00,25-Nov-23,10:26:00,,,,,300,0,Cancelled,0,,Operational
3448,2,104,AA5740,6-Feb-23,3:07:00,6-Feb-23,11:39:00,6-Feb-23,3:07:00,6-Feb-23,11:39:00,512,512,On Time,0,,
3449,4,277,WN5396,23-Oct-23,12:16:00,23-Oct-23,18:56:00,23-Oct-23,12:16:00,23-Oct-23,18:56:00,400,400,On Time,0,,
3450,5,261,B67965,23-Oct-23,21:49:00,24-Oct-23,6:16:00,23-Oct-23,21:49:00,24-Oct-23,6:16:00,507,507,On Time,0,,
3451,6,351,AS6443,14-Dec-23,18:48:00,15-Dec-23,0:52:00,14-Dec-23,18:48:00,15-Dec-23,0:52:00,364,364,On Time,0,,
3452,13,350,OI3666,31-Jan-23,14:17:00,31-Jan-23,16:32:00,31-Jan-23,14:17:00,31-Jan-23,16:32:00,135,135,On Time,0,,
3453,15,45,UL8389,17-Sep-23,6:32:00,17-Sep-23,8:18:00,17-Sep-23,6:32:00,17-Sep-23,8:18:00,106,106,On Time,0,,
3454,9,282,HA5026,21-Feb-23,3:39:00,21-Feb-23,4:52:00,21-Feb-23,3:39:00,21-Feb-23,4:52:00,73,73,On Time,0,,
3455,12,177,EF5909,30-Jul-23,13:47:00,30-Jul-23,16:31:00,30-Jul-23,17:27:00,30-Jul-23,20:11:00,164,384,Delayed,220,Airline Operations,
3456,10,213,G44180,10-Jun-23,9:52:00,10-Jun-23,11:13:00,,,,,81,0,Diverted,43,,
3457,13,355,OI9754,15-Jan-23,8:48:00,15-Jan-23,12:40:00,15-Jan-23,8:48:00,15-Jan-23,12:40:00,232,232,On Time,0,,
3458,1,428,DL402,21-May-23,7:32:00,21-May-23,11:37:00,21-May-23,7:32:00,21-May-23,11:37:00,245,245,On Time,0,,
3459,10,325,G43291,25-May-23,11:17:00,25-May-23,17:29:00,25-May-23,11:17:00,25-May-23,17:29:00,372,372,On Time,0,,
3460,10,487,G47001,30-Jul-23,0:29:00,30-Jul-23,2:00:00,30-Jul-23,0:29:00,30-Jul-23,2:00:00,91,91,On Time,0,,
3461,13,168,OI2980,22-Jan-23,14:27:00,22-Jan-23,16:48:00,22-Jan-23,14:27:00,22-Jan-23,16:48:00,141,141,On Time,0,,
3462,7,458,NK349,25-Nov-23,16:34:00,26-Nov-23,1:03:00,25-Nov-23,16:34:00,26-Nov-23,1:03:00,509,509,On Time,0,,
3463,12,125,EF1677,12-May-23,21:55:00,13-May-23,4:46:00,12-May-23,21:55:00,13-May-23,4:46:00,411,411,On Time,0,,
3464,13,351,OI5737,15-Aug-23,0:53:00,15-Aug-23,4:28:00,15-Aug-23,0:53:00,15-Aug-23,4:28:00,215,215,On Time,0,,
3465,4,56,WN6236,23-Jan-23,11:43:00,23-Jan-23,16:41:00,23-Jan-23,11:43:00,23-Jan-23,16:41:00,298,298,On Time,0,,
3466,14,480,TZ1556,21-Jun-23,3:52:00,21-Jun-23,6:24:00,21-Jun-23,3:52:00,21-Jun-23,6:24:00,152,152,On Time,0,,
3467,7,181,NK1716,29-Dec-23,10:35:00,29-Dec-23,18:50:00,29-Dec-23,12:52:00,29-Dec-23,21:07:00,495,632,Delayed,137,"Air Traffic Control, Security, Airline Operations, Security, Weather, Security",
3468,13,83,OI6372,2-Nov-23,11:47:00,2-Nov-23,16:02:00,2-Nov-23,11:47:00,2-Nov-23,16:02:00,255,255,On Time,0,,
3469,6,22,AS4469,11-Aug-23,23:30:00,12-Aug-23,2:28:00,11-Aug-23,23:30:00,12-Aug-23,2:28:00,178,178,On Time,0,,
3470,7,189,NK7782,10-May-23,1:23:00,10-May-23,8:13:00,10-May-23,1:23:00,10-May-23,8:13:00,410,410,On Time,0,,
3471,2,442,AA9605,13-Aug-23,11:07:00,13-Aug-23,18:56:00,,,,,469,0,Diverted,114,,
3472,12,59,EF8539,12-Jun-23,9:24:00,12-Jun-23,15:46:00,12-Jun-23,9:24:00,12-Jun-23,15:46:00,382,382,On Time,0,,
3473,1,351,DL6797,4-Jan-23,16:56:00,4-Jan-23,18:53:00,4-Jan-23,16:56:00,4-Jan-23,18:53:00,117,117,On Time,0,,
3474,8,237,F98311,26-Jun-23,6:24:00,26-Jun-23,13:51:00,26-Jun-23,6:24:00,26-Jun-23,13:51:00,447,447,On Time,0,,
3475,13,102,OI2092,2-Jul-23,10:00:00,2-Jul-23,15:33:00,2-Jul-23,10:00:00,2-Jul-23,15:33:00,333,333,On Time,0,,
3476,10,168,G48075,4-Jun-23,4:37:00,4-Jun-23,7:19:00,4-Jun-23,4:37:00,4-Jun-23,7:19:00,162,162,On Time,0,,
3477,11,129,PY1376,14-Feb-23,1:49:00,14-Feb-23,3:28:00,14-Feb-23,1:49:00,14-Feb-23,3:28:00,99,99,On Time,0,,
3478,12,245,EF2926,17-Oct-23,0:38:00,17-Oct-23,7:30:00,17-Oct-23,0:38:00,17-Oct-23,7:30:00,412,412,On Time,0,,
3479,5,130,B65081,5-Nov-23,15:26:00,5-Nov-23,21:10:00,5-Nov-23,15:26:00,5-Nov-23,21:10:00,344,344,On Time,0,,
3480,14,129,TZ2384,13-Oct-23,23:13:00,14-Oct-23,2:56:00,14-Oct-23,2:45:00,14-Oct-23,6:28:00,223,435,Delayed,212,Air Traffic Control,
3481,8,91,F92738,19-Aug-23,14:10:00,19-Aug-23,18:05:00,19-Aug-23,14:10:00,19-Aug-23,18:05:00,235,235,On Time,0,,
3482,14,408,TZ4849,21-Dec-23,16:30:00,21-Dec-23,23:07:00,21-Dec-23,18:06:00,22-Dec-23,0:43:00,397,493,Delayed,96,Airline Operations,
3483,7,32,NK9423,7-Jul-23,7:05:00,7-Jul-23,11:02:00,7-Jul-23,7:05:00,7-Jul-23,11:02:00,237,237,On Time,0,,
3484,11,473,PY6972,8-May-23,7:58:00,8-May-23,13:19:00,8-May-23,7:58:00,8-May-23,13:19:00,321,321,On Time,0,,
3485,6,208,AS794,5-Feb-23,12:39:00,5-Feb-23,19:48:00,5-Feb-23,12:39:00,5-Feb-23,19:48:00,429,429,On Time,0,,
3486,1,39,DL4358,18-Dec-23,11:11:00,18-Dec-23,19:13:00,18-Dec-23,11:11:00,18-Dec-23,19:13:00,482,482,On Time,0,,
3487,7,374,NK7076,1-Apr-23,10:23:00,1-Apr-23,18:55:00,1-Apr-23,10:23:00,1-Apr-23,18:55:00,512,512,On Time,0,,
3488,15,160,UL1508,14-Dec-23,14:03:00,14-Dec-23,16:42:00,14-Dec-23,14:03:00,14-Dec-23,16:42:00,159,159,On Time,0,,
3489,10,450,G47447,13-Mar-23,18:54:00,13-Mar-23,20:12:00,13-Mar-23,18:54:00,13-Mar-23,20:12:00,78,78,On Time,0,,
3490,12,44,EF5068,19-Feb-23,3:10:00,19-Feb-23,12:33:00,,,,,563,0,Cancelled,0,,Technical
3491,11,252,PY9669,13-Jan-23,0:02:00,13-Jan-23,3:37:00,13-Jan-23,3:20:00,13-Jan-23,6:55:00,215,413,Delayed,198,"Technical, Security",
3492,10,420,G47554,28-Jul-23,4:33:00,28-Jul-23,13:05:00,28-Jul-23,4:33:00,28-Jul-23,13:05:00,512,512,On Time,0,,
3493,7,439,NK4435,27-Feb-23,6:06:00,27-Feb-23,14:32:00,27-Feb-23,6:06:00,27-Feb-23,14:32:00,506,506,On Time,0,,
3494,11,251,PY9777,19-Oct-23,22:49:00,20-Oct-23,4:33:00,,,,,344,0,Cancelled,0,,Weather
3495,4,260,WN9005,25-Jun-23,6:28:00,25-Jun-23,12:07:00,25-Jun-23,6:28:00,25-Jun-23,12:07:00,339,339,On Time,0,,
3496,10,253,G43266,12-Mar-23,23:05:00,13-Mar-23,5:04:00,12-Mar-23,23:05:00,13-Mar-23,5:04:00,359,359,On Time,0,,
3497,1,470,DL3892,24-Jun-23,1:15:00,24-Jun-23,9:14:00,24-Jun-23,2:58:00,24-Jun-23,10:57:00,479,582,Delayed,103,Airline Operations,
3498,2,331,AA2729,21-Jun-23,22:25:00,21-Jun-23,23:31:00,21-Jun-23,22:25:00,21-Jun-23,23:31:00,66,66,On Time,0,,
3499,10,93,G41258,2-Sep-23,2:37:00,2-Sep-23,10:16:00,2-Sep-23,2:37:00,2-Sep-23,10:16:00,459,459,On Time,0,,
3500,6,405,AS8167,12-May-23,9:49:00,12-May-23,16:50:00,12-May-23,9:49:00,12-May-23,16:50:00,421,421,On Time,0,,
3501,12,130,EF1208,28-Nov-23,1:11:00,28-Nov-23,5:55:00,28-Nov-23,2:23:00,28-Nov-23,7:07:00,284,356,Delayed,72,"Air Traffic Control, Air Traffic Control, Weather",
3502,10,31,G48593,24-Feb-23,0:12:00,24-Feb-23,1:00:00,24-Feb-23,0:12:00,24-Feb-23,1:00:00,48,48,On Time,0,,
3503,13,181,OI6290,3-Dec-23,19:36:00,3-Dec-23,20:27:00,3-Dec-23,19:36:00,3-Dec-23,20:27:00,51,51,On Time,0,,
3504,4,165,WN3261,22-Nov-23,22:04:00,23-Nov-23,5:04:00,22-Nov-23,22:04:00,23-Nov-23,5:04:00,420,420,On Time,0,,
3505,5,155,B64743,21-Mar-23,9:16:00,21-Mar-23,12:26:00,21-Mar-23,9:16:00,21-Mar-23,12:26:00,190,190,On Time,0,,
3506,4,270,WN4023,11-Mar-23,6:22:00,11-Mar-23,15:27:00,11-Mar-23,6:22:00,11-Mar-23,15:27:00,545,545,On Time,0,,
3507,7,186,NK9853,17-Aug-23,5:51:00,17-Aug-23,12:46:00,,,,,415,0,Cancelled,0,,Technical
3508,12,383,EF7440,7-Jan-23,6:19:00,7-Jan-23,14:38:00,7-Jan-23,6:19:00,7-Jan-23,14:38:00,499,499,On Time,0,,
3509,14,279,TZ2732,11-Sep-23,2:12:00,11-Sep-23,10:25:00,11-Sep-23,5:10:00,11-Sep-23,13:23:00,493,671,Delayed,178,"Weather, Technical",
3510,12,486,EF7613,5-Jan-23,15:48:00,5-Jan-23,23:09:00,5-Jan-23,15:48:00,5-Jan-23,23:09:00,441,441,On Time,0,,
3511,12,480,EF3705,20-Jul-23,5:28:00,20-Jul-23,13:57:00,,,,,509,0,Cancelled,0,,Operational
3512,9,423,HA8028,30-Sep-23,3:50:00,30-Sep-23,9:19:00,30-Sep-23,3:50:00,30-Sep-23,9:19:00,329,329,On Time,0,,
3513,6,467,AS5436,16-Mar-23,16:53:00,16-Mar-23,21:50:00,16-Mar-23,16:53:00,16-Mar-23,21:50:00,297,297,On Time,0,,
3514,3,207,UA3940,1-Jan-23,1:36:00,1-Jan-23,6:54:00,1-Jan-23,1:36:00,1-Jan-23,6:54:00,318,318,On Time,0,,
3515,8,231,F94475,22-Aug-23,4:47:00,22-Aug-23,14:30:00,,,,,583,0,Cancelled,0,,Technical
3516,4,482,WN2278,12-Sep-23,11:03:00,12-Sep-23,19:05:00,12-Sep-23,11:03:00,12-Sep-23,19:05:00,482,482,On Time,0,,
3517,1,111,DL2844,17-Nov-23,6:29:00,17-Nov-23,12:41:00,17-Nov-23,6:29:00,17-Nov-23,12:41:00,372,372,On Time,0,,
3518,13,282,OI2477,8-May-23,1:01:00,8-May-23,4:45:00,8-May-23,1:01:00,8-May-23,4:45:00,224,224,On Time,0,,
3519,6,16,AS158,3-Jul-23,7:26:00,3-Jul-23,15:17:00,3-Jul-23,7:26:00,3-Jul-23,15:17:00,471,471,On Time,0,,
3520,3,247,UA1538,26-Nov-23,1:54:00,26-Nov-23,5:44:00,,,,,230,0,Diverted,140,,
3521,9,115,HA9605,17-Apr-23,18:09:00,17-Apr-23,23:05:00,17-Apr-23,18:09:00,17-Apr-23,23:05:00,296,296,On Time,0,,
3522,7,478,NK8760,28-Aug-23,14:47:00,29-Aug-23,0:05:00,28-Aug-23,14:47:00,29-Aug-23,0:05:00,558,558,On Time,0,,
3523,12,115,EF704,9-Aug-23,0:00:00,9-Aug-23,4:47:00,9-Aug-23,1:57:00,9-Aug-23,6:44:00,287,404,Delayed,117,"Airline Operations, Airline Operations, Air Traffic Control, Airline Operations",
3524,15,373,UL2467,5-Oct-23,14:02:00,5-Oct-23,19:13:00,,,,,311,0,Diverted,207,,
3525,4,46,WN8803,18-Jul-23,22:47:00,19-Jul-23,7:43:00,18-Jul-23,22:47:00,19-Jul-23,7:43:00,536,536,On Time,0,,
3526,14,120,TZ1216,1-Sep-23,2:57:00,1-Sep-23,11:49:00,1-Sep-23,2:57:00,1-Sep-23,11:49:00,532,532,On Time,0,,
3527,2,377,AA3472,27-Feb-23,8:04:00,27-Feb-23,13:32:00,27-Feb-23,8:04:00,27-Feb-23,13:32:00,328,328,On Time,0,,
3528,13,234,OI2557,3-May-23,4:45:00,3-May-23,7:42:00,3-May-23,6:31:00,3-May-23,9:28:00,177,283,Delayed,106,Airline Operations,
3529,6,74,AS7281,6-Jun-23,12:40:00,6-Jun-23,20:14:00,6-Jun-23,15:59:00,6-Jun-23,23:33:00,454,653,Delayed,199,,
3530,1,286,DL9874,9-Apr-23,20:29:00,10-Apr-23,3:08:00,,,,,399,0,Cancelled,0,,Operational
3531,4,201,WN7246,18-May-23,10:27:00,18-May-23,18:53:00,18-May-23,10:27:00,18-May-23,18:53:00,506,506,On Time,0,,
3532,3,319,UA6770,4-Jun-23,20:59:00,5-Jun-23,4:05:00,,,,,426,0,Cancelled,0,,Technical
3533,4,247,WN5858,16-Jan-23,0:16:00,16-Jan-23,3:40:00,16-Jan-23,0:16:00,16-Jan-23,3:40:00,204,204,On Time,0,,
3534,4,151,WN8163,19-Nov-23,22:28:00,20-Nov-23,6:51:00,19-Nov-23,22:28:00,20-Nov-23,6:51:00,503,503,On Time,0,,
3535,12,345,EF7835,8-Apr-23,17:19:00,9-Apr-23,1:42:00,8-Apr-23,17:48:00,9-Apr-23,2:11:00,503,532,Delayed,29,"Technical, Technical, Weather",
3536,14,253,TZ385,31-May-23,18:46:00,1-Jun-23,1:47:00,31-May-23,18:46:00,1-Jun-23,1:47:00,421,421,On Time,0,,
3537,3,367,UA1725,27-Nov-23,5:14:00,27-Nov-23,13:38:00,27-Nov-23,5:14:00,27-Nov-23,13:38:00,504,504,On Time,0,,
3538,15,82,UL7671,3-Oct-23,3:00:00,3-Oct-23,9:12:00,3-Oct-23,3:00:00,3-Oct-23,9:12:00,372,372,On Time,0,,
3539,7,452,NK4790,7-Jan-23,17:39:00,7-Jan-23,23:29:00,,,,,350,0,Cancelled,0,,Technical
3540,12,477,EF2284,9-Aug-23,16:57:00,10-Aug-23,2:16:00,9-Aug-23,16:57:00,10-Aug-23,2:16:00,559,559,On Time,0,,
3541,1,401,DL3062,3-Dec-23,17:27:00,4-Dec-23,3:03:00,3-Dec-23,17:27:00,4-Dec-23,3:03:00,576,576,On Time,0,,
3542,8,353,F97029,4-May-23,0:39:00,4-May-23,5:21:00,4-May-23,4:03:00,4-May-23,8:45:00,282,486,Delayed,204,Air Traffic Control,
3543,3,64,UA2971,16-Nov-23,6:46:00,16-Nov-23,10:23:00,16-Nov-23,6:46:00,16-Nov-23,10:23:00,217,217,On Time,0,,
3544,6,330,AS2363,18-Mar-23,20:15:00,19-Mar-23,6:14:00,18-Mar-23,20:15:00,19-Mar-23,6:14:00,599,599,On Time,0,,
3545,12,207,EF8668,24-Dec-23,5:37:00,24-Dec-23,13:42:00,24-Dec-23,5:37:00,24-Dec-23,13:42:00,485,485,On Time,0,,
3546,14,274,TZ4450,2-Aug-23,6:46:00,2-Aug-23,8:49:00,2-Aug-23,6:46:00,2-Aug-23,8:49:00,123,123,On Time,0,,
3547,7,63,NK6803,26-Feb-23,2:32:00,26-Feb-23,6:42:00,26-Feb-23,2:32:00,26-Feb-23,6:42:00,250,250,On Time,0,,
3548,2,172,AA4643,4-Jul-23,2:07:00,4-Jul-23,11:25:00,4-Jul-23,2:07:00,4-Jul-23,11:25:00,558,558,On Time,0,,
3549,5,71,B65575,8-Sep-23,14:40:00,8-Sep-23,23:03:00,8-Sep-23,14:40:00,8-Sep-23,23:03:00,503,503,On Time,0,,
3550,6,289,AS8278,11-Sep-23,19:06:00,11-Sep-23,20:14:00,11-Sep-23,19:06:00,11-Sep-23,20:14:00,68,68,On Time,0,,
3551,5,277,B64637,6-Apr-23,6:28:00,6-Apr-23,16:08:00,6-Apr-23,6:28:00,6-Apr-23,16:08:00,580,580,On Time,0,,
3552,4,224,WN5560,13-Jun-23,6:08:00,13-Jun-23,14:54:00,13-Jun-23,6:08:00,13-Jun-23,14:54:00,526,526,On Time,0,,
3553,6,76,AS8438,28-Aug-23,22:50:00,29-Aug-23,6:43:00,,,,,473,0,Cancelled,0,,Technical
3554,9,20,HA4238,31-Jan-23,13:16:00,31-Jan-23,21:50:00,31-Jan-23,14:31:00,31-Jan-23,23:05:00,514,589,Delayed,75,"Air Traffic Control, Weather, Weather",
3555,4,281,WN4054,1-Nov-23,21:15:00,2-Nov-23,1:43:00,,,,,268,0,Cancelled,0,,Technical
3556,1,461,DL2309,25-Nov-23,14:17:00,25-Nov-23,15:51:00,25-Nov-23,17:22:00,25-Nov-23,18:56:00,94,279,Delayed,185,"Security, Security, Air Traffic Control",
3557,7,181,NK4147,9-Nov-23,18:23:00,10-Nov-23,1:22:00,,,,,419,0,Cancelled,0,,Technical
3558,4,115,WN5247,9-Aug-23,11:48:00,9-Aug-23,21:45:00,9-Aug-23,11:48:00,9-Aug-23,21:45:00,597,597,On Time,0,,
3559,10,391,G45781,5-Jan-23,5:09:00,5-Jan-23,13:30:00,,,,,501,0,Diverted,86,,
3560,6,376,AS5663,19-Jun-23,18:55:00,19-Jun-23,21:42:00,19-Jun-23,18:55:00,19-Jun-23,21:42:00,167,167,On Time,0,,
3561,6,468,AS9509,4-Apr-23,16:44:00,4-Apr-23,19:19:00,4-Apr-23,16:44:00,4-Apr-23,19:19:00,155,155,On Time,0,,
3562,9,275,HA349,19-Apr-23,11:49:00,19-Apr-23,14:30:00,19-Apr-23,11:49:00,19-Apr-23,14:30:00,161,161,On Time,0,,
3563,3,346,UA2306,15-Oct-23,11:17:00,15-Oct-23,19:04:00,15-Oct-23,11:17:00,15-Oct-23,19:04:00,467,467,On Time,0,,
3564,15,62,UL2325,23-Nov-23,14:33:00,23-Nov-23,23:38:00,23-Nov-23,14:33:00,23-Nov-23,23:38:00,545,545,On Time,0,,
3565,13,155,OI3805,15-Mar-23,18:22:00,16-Mar-23,4:10:00,15-Mar-23,18:22:00,16-Mar-23,4:10:00,588,588,On Time,0,,
3566,14,489,TZ7946,29-Oct-23,19:11:00,30-Oct-23,1:22:00,29-Oct-23,19:11:00,30-Oct-23,1:22:00,371,371,On Time,0,,
3567,15,318,UL2856,25-Apr-23,2:37:00,25-Apr-23,3:22:00,,,,,45,0,Cancelled,0,,Weather
3568,7,367,NK7745,29-Nov-23,0:25:00,29-Nov-23,6:22:00,29-Nov-23,0:25:00,29-Nov-23,6:22:00,357,357,On Time,0,,
3569,6,208,AS7135,23-Mar-23,20:30:00,24-Mar-23,3:23:00,23-Mar-23,20:30:00,24-Mar-23,3:23:00,413,413,On Time,0,,
3570,10,123,G46561,5-Aug-23,7:10:00,5-Aug-23,17:09:00,5-Aug-23,7:10:00,5-Aug-23,17:09:00,599,599,On Time,0,,
3571,11,486,PY7919,1-Jul-23,3:20:00,1-Jul-23,4:30:00,1-Jul-23,3:20:00,1-Jul-23,4:30:00,70,70,On Time,0,,
3572,15,238,UL9664,26-Aug-23,4:07:00,26-Aug-23,6:30:00,26-Aug-23,6:46:00,26-Aug-23,9:09:00,143,302,Delayed,159,"Airline Operations, Technical",
3573,11,266,PY4201,20-May-23,8:46:00,20-May-23,17:14:00,,,,,508,0,Diverted,197,,
3574,7,64,NK3539,26-Mar-23,20:27:00,26-Mar-23,22:37:00,26-Mar-23,20:27:00,26-Mar-23,22:37:00,130,130,On Time,0,,
3575,14,252,TZ1602,4-Jan-23,15:52:00,5-Jan-23,0:20:00,4-Jan-23,15:52:00,5-Jan-23,0:20:00,508,508,On Time,0,,
3576,9,69,HA2942,5-Apr-23,12:06:00,5-Apr-23,20:55:00,5-Apr-23,12:06:00,5-Apr-23,20:55:00,529,529,On Time,0,,
3577,8,135,F95037,7-Jul-23,0:55:00,7-Jul-23,3:37:00,7-Jul-23,0:55:00,7-Jul-23,3:37:00,162,162,On Time,0,,
3578,12,406,EF3559,4-Oct-23,23:07:00,5-Oct-23,3:12:00,4-Oct-23,23:07:00,5-Oct-23,3:12:00,245,245,On Time,0,,
3579,5,321,B68165,2-Oct-23,17:07:00,2-Oct-23,19:57:00,2-Oct-23,18:16:00,2-Oct-23,21:06:00,170,239,Delayed,69,Weather,
3580,14,444,TZ7836,12-Nov-23,10:07:00,12-Nov-23,15:52:00,12-Nov-23,10:49:00,12-Nov-23,16:34:00,345,387,Delayed,42,Weather,
3581,13,422,OI4264,13-Feb-23,8:58:00,13-Feb-23,9:48:00,,,,,50,0,Diverted,187,,
3582,9,351,HA1370,16-Feb-23,11:42:00,16-Feb-23,20:14:00,16-Feb-23,11:42:00,16-Feb-23,20:14:00,512,512,On Time,0,,
3583,4,491,WN8422,29-Apr-23,5:35:00,29-Apr-23,12:05:00,29-Apr-23,9:05:00,29-Apr-23,15:35:00,390,600,Delayed,210,,
3584,10,132,G43800,30-Nov-23,17:40:00,30-Nov-23,21:22:00,30-Nov-23,20:03:00,30-Nov-23,23:45:00,222,365,Delayed,143,Airline Operations,
3585,13,256,OI9380,12-Sep-23,17:39:00,12-Sep-23,18:58:00,12-Sep-23,17:39:00,12-Sep-23,18:58:00,79,79,On Time,0,,
3586,10,477,G41930,24-Sep-23,9:48:00,24-Sep-23,11:29:00,24-Sep-23,9:48:00,24-Sep-23,11:29:00,101,101,On Time,0,,
3587,2,306,AA3109,11-Sep-23,14:10:00,11-Sep-23,21:23:00,11-Sep-23,14:10:00,11-Sep-23,21:23:00,433,433,On Time,0,,
3588,11,495,PY3410,10-Nov-23,16:47:00,10-Nov-23,22:10:00,10-Nov-23,18:35:00,10-Nov-23,23:58:00,323,431,Delayed,108,Security,
3589,13,83,OI6945,28-Feb-23,14:10:00,28-Feb-23,16:46:00,,,,,156,0,Cancelled,0,,Operational
3590,4,236,WN5050,15-Oct-23,22:12:00,16-Oct-23,1:27:00,,,,,195,0,Cancelled,0,,Operational
3591,6,430,AS627,14-Feb-23,13:11:00,14-Feb-23,18:28:00,,,,,317,0,Diverted,102,,
3592,6,274,AS1177,10-May-23,9:35:00,10-May-23,19:12:00,10-May-23,9:35:00,10-May-23,19:12:00,577,577,On Time,0,,
3593,3,478,UA5465,10-Jan-23,21:53:00,11-Jan-23,6:25:00,10-Jan-23,21:53:00,11-Jan-23,6:25:00,512,512,On Time,0,,
3594,9,291,HA453,18-May-23,11:51:00,18-May-23,16:33:00,18-May-23,11:51:00,18-May-23,16:33:00,282,282,On Time,0,,
3595,15,145,UL343,16-Feb-23,6:05:00,16-Feb-23,8:06:00,16-Feb-23,6:05:00,16-Feb-23,8:06:00,121,121,On Time,0,,
3596,14,494,TZ999,14-Feb-23,6:03:00,14-Feb-23,6:58:00,14-Feb-23,6:03:00,14-Feb-23,6:58:00,55,55,On Time,0,,
3597,4,217,WN4228,11-Feb-23,19:22:00,12-Feb-23,2:43:00,11-Feb-23,19:22:00,12-Feb-23,2:43:00,441,441,On Time,0,,
3598,1,487,DL3441,3-May-23,4:46:00,3-May-23,8:51:00,3-May-23,7:01:00,3-May-23,11:06:00,245,380,Delayed,135,Weather,
3599,4,305,WN7196,13-Nov-23,23:00:00,14-Nov-23,0:55:00,13-Nov-23,23:00:00,14-Nov-23,0:55:00,115,115,On Time,0,,
3600,6,80,AS1679,26-Sep-23,14:23:00,26-Sep-23,22:10:00,26-Sep-23,14:23:00,26-Sep-23,22:10:00,467,467,On Time,0,,
3601,12,317,EF1962,26-Apr-23,14:09:00,26-Apr-23,16:41:00,26-Apr-23,14:09:00,26-Apr-23,16:41:00,152,152,On Time,0,,
3602,9,364,HA4075,12-Feb-23,4:50:00,12-Feb-23,5:59:00,12-Feb-23,4:50:00,12-Feb-23,5:59:00,69,69,On Time,0,,
3603,1,417,DL5300,21-Feb-23,20:21:00,21-Feb-23,23:34:00,21-Feb-23,22:14:00,22-Feb-23,1:27:00,193,306,Delayed,113,"Air Traffic Control, Airline Operations",
3604,7,73,NK9579,20-Aug-23,3:48:00,20-Aug-23,5:38:00,20-Aug-23,3:48:00,20-Aug-23,5:38:00,110,110,On Time,0,,
3605,5,54,B62094,3-Dec-23,14:38:00,3-Dec-23,22:58:00,3-Dec-23,15:56:00,4-Dec-23,0:16:00,500,578,Delayed,78,,
3606,1,179,DL1420,5-Jul-23,3:46:00,5-Jul-23,11:08:00,5-Jul-23,3:46:00,5-Jul-23,11:08:00,442,442,On Time,0,,
3607,8,345,F91334,2-Aug-23,12:24:00,2-Aug-23,19:09:00,,,,,405,0,Cancelled,0,,Operational
3608,15,87,UL9809,30-Sep-23,5:02:00,30-Sep-23,13:59:00,30-Sep-23,5:02:00,30-Sep-23,13:59:00,537,537,On Time,0,,
3609,2,417,AA6785,6-Jul-23,20:39:00,7-Jul-23,4:02:00,6-Jul-23,20:39:00,7-Jul-23,4:02:00,443,443,On Time,0,,
3610,12,14,EF2226,14-May-23,21:33:00,14-May-23,23:51:00,14-May-23,21:33:00,14-May-23,23:51:00,138,138,On Time,0,,
3611,12,373,EF5291,9-Mar-23,9:40:00,9-Mar-23,16:38:00,,,,,418,0,Cancelled,0,,Weather
3612,6,59,AS8348,6-Dec-23,5:44:00,6-Dec-23,13:22:00,6-Dec-23,5:44:00,6-Dec-23,13:22:00,458,458,On Time,0,,
3613,15,233,UL2918,16-Oct-23,13:05:00,16-Oct-23,14:46:00,16-Oct-23,13:05:00,16-Oct-23,14:46:00,101,101,On Time,0,,
3614,3,435,UA7222,20-Mar-23,22:19:00,21-Mar-23,3:28:00,20-Mar-23,22:19:00,21-Mar-23,3:28:00,309,309,On Time,0,,
3615,6,80,AS4088,20-Jun-23,23:42:00,21-Jun-23,3:04:00,20-Jun-23,23:42:00,21-Jun-23,3:04:00,202,202,On Time,0,,
3616,15,398,UL2061,24-Feb-23,2:08:00,24-Feb-23,8:39:00,24-Feb-23,2:08:00,24-Feb-23,8:39:00,391,391,On Time,0,,
3617,15,368,UL3881,6-Apr-23,15:47:00,6-Apr-23,17:25:00,6-Apr-23,17:12:00,6-Apr-23,18:50:00,98,183,Delayed,85,Air Traffic Control,
3618,13,267,OI8892,26-May-23,7:00:00,26-May-23,8:01:00,26-May-23,7:00:00,26-May-23,8:01:00,61,61,On Time,0,,
3619,6,302,AS8666,6-Feb-23,13:17:00,6-Feb-23,16:10:00,6-Feb-23,13:17:00,6-Feb-23,16:10:00,173,173,On Time,0,,
3620,11,370,PY1494,8-Sep-23,2:36:00,8-Sep-23,12:33:00,8-Sep-23,3:35:00,8-Sep-23,13:32:00,597,656,Delayed,59,"Air Traffic Control, Security",
3621,2,101,AA7673,1-Aug-23,5:43:00,1-Aug-23,15:04:00,1-Aug-23,5:43:00,1-Aug-23,15:04:00,561,561,On Time,0,,
3622,3,311,UA963,23-Apr-23,12:33:00,23-Apr-23,17:19:00,23-Apr-23,12:58:00,23-Apr-23,17:44:00,286,311,Delayed,25,Security,
